|       | game_id                                                             | soundtrack      |   num_videos |
|   363 | alien-vs-predator                                                   | soundtrack_0003 |            5 |
|   364 | alien-vs-predator                                                   | soundtrack_0004 |            9 |
|   365 | alien-vs-predator                                                   | soundtrack_0005 |           13 |
|   366 | alien-vs-predator                                                   | soundtrack_0006 |           10 |
|   367 | alien-vs-predator                                                   | soundtrack_0007 |           62 |
|   368 | alien-vs-predator                                                   | soundtrack_0008 |           30 |
|   369 | alien-vs-predator                                                   | soundtrack_0009 |           11 |
|   370 | alien-vs-predator                                                   | soundtrack_0010 |           21 |
|   371 | alien-vs-predator                                                   | soundtrack_0011 |            8 |
|   372 | alien-vs-predator                                                   | soundtrack_0012 |            1 |
|   373 | american-battle-dome                                                | soundtrack_0001 |            7 |
|   374 | american-battle-dome                                                | soundtrack_0003 |            8 |
|   375 | american-battle-dome                                                | soundtrack_0004 |           11 |
|   376 | american-battle-dome                                                | soundtrack_0005 |            4 |
|   377 | american-battle-dome                                                | soundtrack_0007 |            5 |
|   378 | american-battle-dome                                                | soundtrack_0009 |            1 |
|   379 | american-battle-dome                                                | soundtrack_0010 |            4 |
|   380 | american-battle-dome                                                | soundtrack_0011 |            6 |
|   381 | american-battle-dome                                                | soundtrack_0012 |            5 |
|   382 | american-battle-dome                                                | soundtrack_0013 |            7 |
|   383 | american-battle-dome                                                | soundtrack_0014 |            3 |
|   384 | american-battle-dome                                                | soundtrack_0015 |           29 |
|   385 | american-battle-dome                                                | soundtrack_0016 |            7 |
|   386 | american-battle-dome                                                | soundtrack_0017 |            2 |
|   387 | american-battle-dome                                                | soundtrack_0018 |            1 |
|   388 | american-gladiators                                                 | soundtrack_0001 |           10 |
|   389 | american-gladiators                                                 | soundtrack_0002 |           57 |
|   390 | american-gladiators                                                 | soundtrack_0003 |            8 |
|   391 | american-gladiators                                                 | soundtrack_0004 |           12 |
|   392 | american-tail-an-fievel-goes-west                                   | soundtrack_0001 |            8 |
|   393 | american-tail-an-fievel-goes-west                                   | soundtrack_0004 |            3 |
|   394 | american-tail-an-fievel-goes-west                                   | soundtrack_0005 |            1 |
|   395 | american-tail-an-fievel-goes-west                                   | soundtrack_0006 |           10 |
|   396 | american-tail-an-fievel-goes-west                                   | soundtrack_0007 |           11 |
