|      | game_id                                                             |   num_videos |
|  317 | dual-orb-seireiju-densetsu                                          |          872 |
|  318 | dun-quest-majin-fuuin-no-densetsu                                   |           20 |
|  319 | dungeon-master                                                      |           59 |
|  320 | dynamitracer                                                        |           22 |
|  321 | earth-defense-force                                                 |          119 |
|  322 | earth-light                                                         |          341 |
|  323 | earth-light-luna-strike                                             |           15 |
|  324 | earthworm-jim                                                       |          115 |
|  325 | earthworm-jim-2                                                     |          311 |
|  326 | edo-no-kiba                                                         |          103 |
|  327 | eek-the-cat                                                         |            6 |
|  328 | eien-no-filena                                                      |          959 |
|  329 | elfaria-a-fantastic-theater                                         |           26 |
|  330 | elfaria-ii-the-quest-of-the-meld                                    |          913 |
|  331 | elite-soccer                                                        |            9 |
|  332 | emerald-dragon                                                      |            8 |
|  333 | emmitt-smith-football                                               |           79 |
|  334 | energy-breaker                                                      |          208 |
|  335 | equinox                                                             |          517 |
|  336 | esparks-ijikuu-kara-no-raihousha                                    |            5 |
|  337 | espn-baseball-tonight                                               |            4 |
|  338 | espn-national-hockey-night                                          |           13 |
|  339 | espn-speed-world                                                    |            3 |
|  340 | espn-sunday-night-nfl                                               |          305 |
|  341 | eurit                                                               |           31 |
|  342 | evo-search-for-eden                                                 |          862 |
|  343 | excitebike-bun-bun-mario-battle-stadium                             |            7 |
|  344 | extra-innings                                                       |           63 |
|  345 | f-1-grand-prix                                                      |          136 |
|  346 | f-1-grand-prix-part-ii                                              |           45 |
|  347 | f-1-grand-prix-part-iii                                             |           65 |
|  348 | f-1-roc-ii-race-of-champions                                        |           20 |
|  349 | f-1-roc-race-of-champions                                           |           90 |
|  350 | f-zero                                                              |          139 |
|  351 | f1-pole-position                                                    |           80 |
|  352 | f1-pole-position-2                                                  |           61 |
|  353 | f1-world-championship-edition                                       |            7 |
|  354 | faceball-2000                                                       |          603 |
|  355 | famicom-tantei-club-2-ushiro-ni-tatsu-shoujo                        |            2 |
|  356 | family-dog                                                          |           34 |
|  357 | family-feud                                                         |           47 |
|  358 | farland-story                                                       |           11 |
|  359 | farland-story-2                                                     |           13 |
|  360 | fatal-fury                                                          |           56 |
|  361 | fatal-fury-2                                                        |           83 |
|  362 | fatal-fury-special                                                  |           81 |
|  363 | fifa-soccer-96                                                      |            7 |
|  364 | fifa-soccer-97                                                      |           35 |
|  365 | fifa-soccer-97-1996                                                 |          133 |
|  366 | fighters-history                                                    |           60 |
|  367 | fighters-history-mizoguchi-kiki-ippatsu                             |           78 |
|  368 | final-fantasy-iv                                                    |          302 |
|  369 | final-fantasy-mystic-quest-[mystic-quest-legend]                    |          328 |
|  370 | final-fantasy-v                                                     |          443 |
|  371 | final-fantasy-vi                                                    |          644 |
|  372 | final-fight                                                         |          158 |
|  373 | final-fight-2                                                       |           98 |
|  374 | final-stretch                                                       |            5 |
|  375 | finalset                                                            |            2 |
|  376 | fire-emblem-monshou-no-nazo                                         |          199 |
|  377 | fire-emblem-seisen-no-keifu                                         |          495 |
|  378 | fire-emblem-thracia-776                                             |          335 |
|  379 | fire-pro-joshi-all-star-dream-slam                                  |           48 |
|  380 | firearm                                                             |           36 |
|  381 | firemen-the                                                         |          163 |
|  382 | firepower-2000                                                      |           91 |
|  383 | firestriker                                                         |          180 |
|  384 | fireteam-rogue                                                      |           38 |
|  385 | first-queen-ornic-senki                                             |            8 |
|  386 | first-samurai                                                       |          112 |
|  387 | flashback-the-quest-for-identity                                    |           26 |
|  388 | flintstones-the                                                     |          134 |
|  389 | flintstones-the-treasure-of-sierra-madrock                          |          336 |
|  390 | flying-hero-bugyuruu-no-daibouken                                   |           98 |
|  391 | football-fury                                                       |           67 |
|  392 | foreman-for-real                                                    |           71 |
|  393 | frantic-flea                                                        |          295 |
|  394 | frognes                                                             |            1 |
|  395 | front-mission                                                       |           68 |
