|       | game_id                                                                   | soundtrack      |   num_videos |
|   239 | addams-family-the-pugsleys-scavenger-hunt                                 | soundtrack_0001 |            5 |
|   240 | addams-family-the-pugsleys-scavenger-hunt                                 | soundtrack_0003 |            5 |
|   241 | addams-family-the-pugsleys-scavenger-hunt                                 | soundtrack_0004 |            5 |
|   242 | addams-family-the-pugsleys-scavenger-hunt                                 | soundtrack_0005 |            5 |
|   243 | addams-family-the-pugsleys-scavenger-hunt                                 | soundtrack_0006 |            3 |
|   244 | addams-family-the-pugsleys-scavenger-hunt                                 | soundtrack_0008 |            5 |
|   245 | addams-family-the-pugsleys-scavenger-hunt                                 | soundtrack_0009 |            5 |
|   246 | addams-family-the-pugsleys-scavenger-hunt                                 | soundtrack_0010 |            5 |
|   247 | addams-family-values                                                      | soundtrack_0001 |            4 |
|   248 | addams-family-values                                                      | soundtrack_0002 |            4 |
|   249 | addams-family-values                                                      | soundtrack_0003 |            4 |
|   250 | addams-family-values                                                      | soundtrack_0004 |            4 |
|   251 | addams-family-values                                                      | soundtrack_0005 |            4 |
|   252 | addams-family-values                                                      | soundtrack_0006 |            4 |
|   253 | addams-family-values                                                      | soundtrack_0008 |            4 |
|   254 | addams-family-values                                                      | soundtrack_0010 |            4 |
|   255 | addams-family-values                                                      | soundtrack_0011 |            4 |
|   256 | addams-family-values                                                      | soundtrack_0013 |            4 |
|   257 | addams-family-values                                                      | soundtrack_0014 |            1 |
|   258 | addams-family-values                                                      | soundtrack_0015 |            4 |
|   259 | addams-family-values                                                      | soundtrack_0016 |            4 |
|   260 | adventures-of-batman-robin-the                                            | soundtrack_0001 |            5 |
|   261 | adventures-of-batman-robin-the                                            | soundtrack_0002 |            5 |
|   262 | adventures-of-batman-robin-the                                            | soundtrack_0003 |            5 |
|   263 | adventures-of-batman-robin-the                                            | soundtrack_0004 |            2 |
|   264 | adventures-of-batman-robin-the                                            | soundtrack_0005 |            3 |
|   265 | adventures-of-batman-robin-the                                            | soundtrack_0006 |            5 |
|   266 | adventures-of-batman-robin-the                                            | soundtrack_0007 |            5 |
|   267 | adventures-of-batman-robin-the                                            | soundtrack_0008 |            5 |
|   268 | adventures-of-batman-robin-the                                            | soundtrack_0010 |            5 |
|   269 | adventures-of-batman-robin-the                                            | soundtrack_0011 |            5 |
|   270 | adventures-of-batman-robin-the                                            | soundtrack_0012 |            5 |
|   271 | adventures-of-batman-robin-the                                            | soundtrack_0013 |            5 |
